Year,Month,Day,Daily PNA Value
2002,7,8,0.154
2002,7,9,0.371
2002,7,10,0.631
2002,7,11,0.533
2002,7,12,0.008
2002,7,13,-0.305
2002,7,14,-0.147
2002,7,15,0.059
2002,7,16,-0.346
2002,7,17,-0.253
2002,7,18,0.051
2002,7,19,0.201
2002,7,20,0.501
2002,7,21,1.539
2002,7,22,2.190
2002,7,23,1.722
2002,7,24,1.093
2002,7,25,0.813
2002,7,26,0.347
2002,7,27,-0.166
2002,7,28,-0.450
2002,7,29,0.013
2002,7,30,0.170
2002,7,31,0.146
2002,8,1,-0.062
2002,8,2,0.000
2002,8,3,0.511
2002,8,4,0.781
2002,8,5,0.790
2002,8,6,0.636
2002,8,7,0.637
2002,8,8,0.738
2002,8,9,0.968
2002,8,10,1.115
2002,8,11,0.754
2002,8,12,0.111
2002,8,13,-0.426
2002,8,14,-0.491
2002,8,15,-0.369
2002,8,16,0.103
2002,8,17,0.600
2002,8,18,0.938
2002,8,19,0.921
2002,8,20,0.573
2002,8,21,0.139
2002,8,22,-0.189
2002,8,23,-0.547
2002,8,24,-0.637
2002,8,25,-0.619
2002,8,26,-0.199
2002,8,27,0.215
2002,8,28,0.016
2002,8,29,-0.468
2002,8,30,-0.527
2002,8,31,-0.455
2002,9,1,-0.510
2002,9,2,-0.314
2002,9,3,-0.022
2002,9,4,0.204
2002,9,5,0.031
2002,9,6,-0.100
2002,9,7,0.098
2002,9,8,0.137
2002,9,9,0.021
2002,9,10,0.040
2002,9,11,-0.052
2002,9,12,-0.299
2002,9,13,-0.336
2002,9,14,-0.162
2002,9,15,0.501
2002,9,16,0.717
2002,9,17,0.533
2002,9,18,0.338
2002,9,19,0.013
2002,9,20,0.090
2002,9,21,-0.007
2002,9,22,0.422
2002,9,23,1.310
2002,9,24,2.181
2002,9,25,2.760
2002,9,26,2.965
2002,9,27,2.835
2002,9,28,2.386
2002,9,29,2.019
2002,9,30,1.909
2002,10,1,-1.136
2002,10,2,-2.034
2002,10,3,-3.413
2002,10,4,-3.422
2002,10,5,-2.892
2002,10,6,-2.289
2002,10,7,-1.798
2002,10,8,-1.426
2002,10,9,-1.190
2002,10,10,-0.841
2002,10,11,-0.494
2002,10,12,-0.163
2002,10,13,0.018
2002,10,14,-0.514
2002,10,15,-0.630
2002,10,16,-0.373
2002,10,17,-0.269
2002,10,18,-0.002
2002,10,19,0.212
2002,10,20,0.532
2002,10,21,0.579
2002,10,22,0.471
2002,10,23,0.467
2002,10,24,0.438
2002,10,25,0.383
2002,10,26,0.298
2002,10,27,0.277
2002,10,28,0.444
2002,10,29,0.814
2002,10,30,0.605
2002,10,31,0.316
2002,11,1,0.145
2002,11,2,0.251
2002,11,3,0.717
2002,11,4,1.004
2002,11,5,1.295
2002,11,6,1.336
2002,11,7,0.971
2002,11,8,0.432
2002,11,9,-0.196
2002,11,10,-0.238
2002,11,11,-0.018
2002,11,12,0.255
2002,11,13,0.425
2002,11,14,0.593
2002,11,15,0.954
2002,11,16,1.178
2002,11,17,1.202
2002,11,18,0.901
2002,11,19,0.969
2002,11,20,1.304
2002,11,21,1.374
2002,11,22,1.326
2002,11,23,1.060
2002,11,24,0.837
2002,11,25,0.914
2002,11,26,1.040
2002,11,27,1.074
2002,11,28,0.985
2002,11,29,0.789
2002,11,30,0.725
2002,12,1,1.067
2002,12,2,1.008
2002,12,3,0.944
2002,12,4,0.748
2002,12,5,0.672
2002,12,6,0.731
2002,12,7,0.769
2002,12,8,1.141
2002,12,9,1.272
2002,12,10,1.247
2002,12,11,1.426
2002,12,12,1.767
2002,12,13,1.920
2002,12,14,1.691
2002,12,15,1.456
2002,12,16,1.034
2002,12,17,0.629
2002,12,18,0.427
2002,12,19,0.255
2002,12,20,0.296
2002,12,21,0.588
2002,12,22,0.873
2002,12,23,0.953
2002,12,24,0.737
2002,12,25,0.691
2002,12,26,0.419
2002,12,27,0.388
2002,12,28,0.498
2002,12,29,0.543
2002,12,30,0.491
2002,12,31,0.555
2003,1,1,0.800
2003,1,2,1.001
2003,1,3,1.086
2003,1,4,1.053
2003,1,5,1.230
2003,1,6,1.390
2003,1,7,1.156
2003,1,8,0.737
2003,1,9,0.612
2003,1,10,0.485
2003,1,11,0.338
2003,1,12,0.255
2003,1,13,0.323
2003,1,14,0.352
2003,1,15,0.424
2003,1,16,0.577
2003,1,17,0.956
2003,1,18,1.153
2003,1,19,0.973
2003,1,20,0.579
2003,1,21,0.437
2003,1,22,0.570
2003,1,23,0.751
2003,1,24,0.781
2003,1,25,1.000
2003,1,26,0.997
2003,1,27,0.395
2003,1,28,-0.074
2003,1,29,-0.020
2003,1,30,0.145
2003,1,31,0.420
2003,2,1,0.343
2003,2,2,0.294
2003,2,3,0.303
2003,2,4,0.475
2003,2,5,0.718
2003,2,6,0.781
2003,2,7,0.727
2003,2,8,0.453
2003,2,9,0.239
2003,2,10,0.257
2003,2,11,0.284
2003,2,12,0.307
2003,2,13,0.322
2003,2,14,0.518
2003,2,15,0.702
2003,2,16,0.641
2003,2,17,0.639
2003,2,18,0.698
2003,2,19,0.715
2003,2,20,0.654
2003,2,21,0.708
2003,2,22,1.027
2003,2,23,1.113
2003,2,24,0.882
2003,2,25,0.603
2003,2,26,0.597
2003,2,27,0.553
2003,2,28,0.477
2003,3,1,-0.382
2003,3,2,-0.695
2003,3,3,-1.110
2003,3,4,-1.883
2003,3,5,-2.230
2003,3,6,-1.914
2003,3,7,-1.416
2003,3,8,-1.027
2003,3,9,-0.813
2003,3,10,-0.322
2003,3,11,-0.332
2003,3,12,-0.201
2003,3,13,0.505
2003,3,14,1.117
2003,3,15,1.251
2003,3,16,1.217
2003,3,17,1.390
2003,3,18,1.560
2003,3,19,1.425
2003,3,20,1.024
2003,3,21,0.843
2003,3,22,0.741
2003,3,23,0.804
2003,3,24,0.866
2003,3,25,0.610
2003,3,26,0.334
2003,3,27,0.405
2003,3,28,0.417
2003,3,29,-0.024
2003,3,30,-0.230
2003,3,31,-0.498
2003,4,1,-0.920
2003,4,2,-0.946
2003,4,3,-0.784
2003,4,4,-0.707
2003,4,5,-0.734
2003,4,6,-0.596
2003,4,7,-0.195
2003,4,8,0.200
2003,4,9,0.438
2003,4,10,0.583
2003,4,11,0.677
2003,4,12,0.699
2003,4,13,0.292
2003,4,14,-0.136
2003,4,15,-0.222
2003,4,16,-0.277
2003,4,17,-0.278
2003,4,18,0.029
2003,4,19,0.486
2003,4,20,0.701
2003,4,21,0.688
2003,4,22,0.711
2003,4,23,0.787
2003,4,24,1.188
2003,4,25,1.357
2003,4,26,1.025
2003,4,27,0.623
2003,4,28,0.189
2003,4,29,0.187
2003,4,30,0.102
2003,5,1,-0.443
2003,5,2,-0.806
2003,5,3,-0.882
2003,5,4,-0.706
2003,5,5,-0.653
2003,5,6,-1.098
2003,5,7,-1.452
2003,5,8,-1.112
2003,5,9,-0.969
2003,5,10,-1.100
2003,5,11,-1.520
2003,5,12,-1.890
2003,5,13,-1.889
2003,5,14,-1.736
2003,5,15,-1.693
2003,5,16,-1.684
2003,5,17,-1.794
2003,5,18,-1.617
2003,5,19,-1.443
2003,5,20,-1.276
2003,5,21,-0.815
2003,5,22,-0.701
2003,5,23,-0.662
2003,5,24,-0.494
2003,5,25,-0.323
2003,5,26,-0.036
2003,5,27,-0.132
2003,5,28,0.014
2003,5,29,-0.254
2003,5,30,-0.399
2003,5,31,-0.348
2003,6,1,-0.230
2003,6,2,-0.071
2003,6,3,-0.056
2003,6,4,-0.146
2003,6,5,0.347
2003,6,6,0.692
2003,6,7,0.175
2003,6,8,-0.364
2003,6,9,-0.424
2003,6,10,-0.377
2003,6,11,-0.097
2003,6,12,-0.122
2003,6,13,-0.538
2003,6,14,-0.572
2003,6,15,-0.353
2003,6,16,0.056
2003,6,17,0.631
2003,6,18,0.950
2003,6,19,0.604
2003,6,20,-0.061
2003,6,21,-0.702
2003,6,22,-1.063
2003,6,23,-0.852
2003,6,24,-0.528
2003,6,25,-0.339
2003,6,26,-0.031
2003,6,27,0.087
2003,6,28,0.462
2003,6,29,0.590
2003,6,30,0.726
2003,7,1,0.586
2003,7,2,-0.315
2003,7,3,-1.143
2003,7,4,-0.964
2003,7,5,-0.369
2003,7,6,-0.281
2003,7,7,-0.067
2003,7,8,0.255
2003,7,9,0.386
2003,7,10,0.412
2003,7,11,0.485
2003,7,12,0.677
2003,7,13,0.824
2003,7,14,0.699
2003,7,15,0.366
2003,7,16,-0.145
2003,7,17,-0.048
2003,7,18,0.293
2003,7,19,0.920
2003,7,20,0.952
2003,7,21,0.884
2003,7,22,0.764
2003,7,23,0.841
2003,7,24,0.494
2003,7,25,0.457
2003,7,26,0.098
2003,7,27,-0.461
2003,7,28,-1.130
2003,7,29,-1.160
2003,7,30,-0.780
2003,7,31,-0.683
2003,8,1,-1.096
2003,8,2,-1.276
2003,8,3,-1.160
2003,8,4,-1.166
2003,8,5,-1.093
2003,8,6,-0.913
2003,8,7,-0.671
2003,8,8,-0.198
2003,8,9,0.034
2003,8,10,0.058
2003,8,11,-0.053
2003,8,12,-0.106
2003,8,13,-0.202
2003,8,14,-0.237
2003,8,15,-0.087
2003,8,16,-0.166
2003,8,17,-0.203
2003,8,18,0.294
2003,8,19,0.699
2003,8,20,0.685
2003,8,21,0.369
2003,8,22,0.069
2003,8,23,-0.243
2003,8,24,-0.407
2003,8,25,-0.481
2003,8,26,-0.709
2003,8,27,-0.653
2003,8,28,-0.050
2003,8,29,0.525
2003,8,30,0.976
2003,8,31,0.986
2003,9,1,1.007
2003,9,2,0.613
2003,9,3,0.364
2003,9,4,0.269
2003,9,5,0.343
2003,9,6,0.483
2003,9,7,0.429
2003,9,8,0.318
2003,9,9,0.050
2003,9,10,-0.099
2003,9,11,-0.041
2003,9,12,0.371
2003,9,13,0.663
2003,9,14,0.901
2003,9,15,1.355
2003,9,16,1.683
2003,9,17,1.458
2003,9,18,0.935
2003,9,19,0.773
2003,9,20,0.783
2003,9,21,0.802
2003,9,22,0.925
2003,9,23,0.950
2003,9,24,0.481
2003,9,25,-0.010
2003,9,26,-0.518
2003,9,27,-0.330
2003,9,28,0.315
2003,9,29,0.820
2003,9,30,1.016
2003,10,1,1.663
2003,10,2,2.246
2003,10,3,2.283
2003,10,4,2.193
2003,10,5,2.118
2003,10,6,2.354
2003,10,7,2.241
2003,10,8,1.540
2003,10,9,1.218
2003,10,10,1.068
2003,10,11,1.072
2003,10,12,0.720
2003,10,13,0.702
2003,10,14,0.794
2003,10,15,0.879
2003,10,16,0.598
2003,10,17,0.632
2003,10,18,0.977
2003,10,19,1.153
2003,10,20,0.855
2003,10,21,0.682
2003,10,22,0.705
2003,10,23,0.579
2003,10,24,0.177
2003,10,25,-0.043
2003,10,26,-0.055
2003,10,27,-0.455
2003,10,28,-1.144
2003,10,29,-1.793
2003,10,30,-2.046
2003,10,31,-2.141
2003,11,1,-1.968
2003,11,2,-1.773
2003,11,3,-1.656
2003,11,4,-1.350
2003,11,5,-1.172
2003,11,6,-0.953
2003,11,7,-0.428
2003,11,8,-0.243
2003,11,9,-0.324
2003,11,10,-0.637
2003,11,11,-0.582
2003,11,12,-0.310
2003,11,13,0.124
2003,11,14,0.368
2003,11,15,0.171
2003,11,16,-0.171
2003,11,17,-0.549
2003,11,18,-0.851
2003,11,19,-1.186
2003,11,20,-1.354
2003,11,21,-1.320
2003,11,22,-1.391
2003,11,23,-1.208
2003,11,24,-1.278
2003,11,25,-1.645
2003,11,26,-1.450
2003,11,27,-0.841
2003,11,28,-0.518
2003,11,29,-0.610
2003,11,30,-0.705
2003,12,1,-0.117
2003,12,2,0.390
2003,12,3,0.476
2003,12,4,0.696
2003,12,5,0.784
2003,12,6,0.635
2003,12,7,0.547
2003,12,8,0.808
2003,12,9,1.008
2003,12,10,1.125
2003,12,11,1.022
2003,12,12,0.808
2003,12,13,0.683
2003,12,14,0.530
2003,12,15,0.390
2003,12,16,0.323
2003,12,17,0.423
2003,12,18,0.684
2003,12,19,0.980
2003,12,20,0.919
2003,12,21,0.675
2003,12,22,0.741
2003,12,23,0.762
2003,12,24,0.515
2003,12,25,0.051
2003,12,26,-0.409
2003,12,27,-0.518
2003,12,28,-0.317
2003,12,29,-0.205
2003,12,30,-0.358
2003,12,31,-0.748
2004,1,1,-1.343
2004,1,2,-1.690
2004,1,3,-1.737
2004,1,4,-1.432
2004,1,5,-0.878
2004,1,6,-0.475
2004,1,7,-0.165
2004,1,8,0.154
2004,1,9,0.646
2004,1,10,0.902
2004,1,11,0.721
2004,1,12,0.352
2004,1,13,0.054
2004,1,14,0.056
2004,1,15,0.305
2004,1,16,0.364
2004,1,17,0.381
2004,1,18,0.579
2004,1,19,0.749
2004,1,20,0.672
2004,1,21,0.590
2004,1,22,0.510
2004,1,23,0.500
2004,1,24,0.312
2004,1,25,0.225
2004,1,26,0.164
2004,1,27,0.127
2004,1,28,0.228
2004,1,29,0.369
2004,1,30,0.402
2004,1,31,0.363
2004,2,1,0.286
2004,2,2,0.161
2004,2,3,0.031
2004,2,4,0.196
2004,2,5,0.593
2004,2,6,0.638
2004,2,7,0.789
2004,2,8,0.927
2004,2,9,1.068
2004,2,10,1.403
2004,2,11,1.584
2004,2,12,1.497
2004,2,13,1.484
2004,2,14,1.416
2004,2,15,1.416
2004,2,16,1.386
2004,2,17,1.277
2004,2,18,1.347
2004,2,19,1.327
2004,2,20,1.120
2004,2,21,0.840
2004,2,22,0.459
2004,2,23,0.284
2004,2,24,0.334
2004,2,25,0.238
2004,2,26,-0.006
2004,2,27,-0.085
2004,2,28,0.054
2004,2,29,-0.178
2004,3,1,-0.232
2004,3,2,-0.341
2004,3,3,-0.590
2004,3,4,-0.640
2004,3,5,-0.275
2004,3,6,-0.011
2004,3,7,0.549
2004,3,8,1.110
2004,3,9,1.213
2004,3,10,0.824
2004,3,11,0.652
2004,3,12,0.425
2004,3,13,0.227
2004,3,14,-0.002
2004,3,15,-0.242
2004,3,16,-0.490
2004,3,17,-0.616
2004,3,18,-0.819
2004,3,19,-0.912
2004,3,20,-0.706
2004,3,21,-0.435
2004,3,22,-0.450
2004,3,23,-0.598
2004,3,24,-0.532
2004,3,25,-0.186
2004,3,26,0.289
2004,3,27,0.585
2004,3,28,0.923
2004,3,29,1.276
2004,3,30,1.517
2004,3,31,1.240
2004,4,1,1.186
2004,4,2,1.583
2004,4,3,1.780
2004,4,4,1.643
2004,4,5,1.465
2004,4,6,1.331
2004,4,7,1.338
2004,4,8,1.112
2004,4,9,0.842
2004,4,10,0.693
2004,4,11,0.512
2004,4,12,0.434
2004,4,13,0.210
2004,4,14,-0.280
2004,4,15,-0.362
2004,4,16,-0.189
2004,4,17,-0.210
2004,4,18,-0.514
2004,4,19,-0.655
2004,4,20,-0.693
2004,4,21,-0.593
2004,4,22,-0.253
2004,4,23,-0.247
2004,4,24,-0.288
2004,4,25,0.009
2004,4,26,0.271
2004,4,27,-0.034
2004,4,28,-0.428
2004,4,29,-0.511
2004,4,30,-0.148
2004,5,1,0.458
2004,5,2,0.518
2004,5,3,0.229
2004,5,4,-0.180
2004,5,5,-0.845
2004,5,6,-1.488
2004,5,7,-1.354
2004,5,8,-1.328
2004,5,9,-1.766
2004,5,10,-1.726
2004,5,11,-1.430
2004,5,12,-1.100
2004,5,13,-1.256
2004,5,14,-1.077
2004,5,15,-0.465
2004,5,16,0.074
2004,5,17,0.156
2004,5,18,0.406
2004,5,19,0.404
2004,5,20,0.237
2004,5,21,0.085
2004,5,22,-0.071
2004,5,23,-0.331
2004,5,24,-0.507
2004,5,25,-1.058
2004,5,26,-2.060
2004,5,27,-2.451
2004,5,28,-2.457
2004,5,29,-2.368
2004,5,30,-2.047
2004,5,31,-1.483
2004,6,1,-0.787
2004,6,2,-0.326
2004,6,3,-0.425
2004,6,4,-0.279
2004,6,5,-0.070
2004,6,6,-0.011
2004,6,7,-0.198
2004,6,8,-0.641
2004,6,9,-0.845
2004,6,10,-0.833
2004,6,11,-0.809
2004,6,12,-0.689
2004,6,13,-0.673
2004,6,14,-0.575
2004,6,15,-0.623
2004,6,16,-0.350
2004,6,17,-0.151
2004,6,18,0.070
2004,6,19,0.096
2004,6,20,0.197
2004,6,21,0.139
2004,6,22,0.040
2004,6,23,0.221
2004,6,24,0.610
2004,6,25,0.533
2004,6,26,-0.075
2004,6,27,-0.360
2004,6,28,0.009
2004,6,29,0.515
2004,6,30,0.318
2004,7,1,0.118
2004,7,2,-0.208
2004,7,3,0.037
2004,7,4,-0.214
2004,7,5,-0.411
2004,7,6,-0.666
2004,7,7,-0.715
2004,7,8,-0.567
2004,7,9,-0.624
2004,7,10,-0.585
2004,7,11,-0.046
2004,7,12,0.168
2004,7,13,0.007
2004,7,14,0.120
2004,7,15,0.149
2004,7,16,-0.245
2004,7,17,-0.377
2004,7,18,0.088
2004,7,19,0.920
2004,7,20,1.396
2004,7,21,0.668
2004,7,22,-0.194
2004,7,23,-0.543
2004,7,24,-0.322
2004,7,25,-0.011
2004,7,26,-0.042
2004,7,27,-0.338
2004,7,28,-0.563
2004,7,29,-0.805
2004,7,30,-0.855
2004,7,31,-0.814
2004,8,1,-0.616
2004,8,2,-0.480
2004,8,3,-0.362
2004,8,4,-0.350
2004,8,5,-0.212
2004,8,6,-0.081
2004,8,7,0.055
2004,8,8,0.366
2004,8,9,0.637
2004,8,10,0.581
2004,8,11,0.439
2004,8,12,0.442
2004,8,13,0.442
2004,8,14,0.581
2004,8,15,1.545
2004,8,16,2.012
2004,8,17,2.021
2004,8,18,1.855
2004,8,19,2.153
2004,8,20,2.322
2004,8,21,2.244
2004,8,22,2.092
2004,8,23,1.814
2004,8,24,1.468
2004,8,25,1.220
2004,8,26,1.039
2004,8,27,0.665
2004,8,28,0.190
2004,8,29,-0.112
2004,8,30,-0.533
2004,8,31,-0.514
2004,9,1,-0.573
2004,9,2,-0.868
2004,9,3,-1.441
2004,9,4,-1.073
2004,9,5,-0.280
2004,9,6,-0.021
2004,9,7,0.062
2004,9,8,0.374
2004,9,9,1.098
2004,9,10,1.710
2004,9,11,1.674
2004,9,12,1.265
2004,9,13,1.007
2004,9,14,0.899
2004,9,15,0.867
2004,9,16,0.749
2004,9,17,0.681
2004,9,18,0.586
2004,9,19,0.315
2004,9,20,-0.053
2004,9,21,-0.708
2004,9,22,-1.010
2004,9,23,-1.349
2004,9,24,-1.770
2004,9,25,-1.841
2004,9,26,-2.396
2004,9,27,-2.519
2004,9,28,-2.104
2004,9,29,-1.618
2004,9,30,-1.931
2004,10,1,-3.288
2004,10,2,-3.114
2004,10,3,-1.992
2004,10,4,-0.577
2004,10,5,0.358
2004,10,6,0.869
2004,10,7,0.756
2004,10,8,0.847
2004,10,9,1.506
2004,10,10,1.664
2004,10,11,1.144
2004,10,12,0.362
2004,10,13,-0.339
2004,10,14,-1.138
2004,10,15,-1.625
2004,10,16,-1.909
2004,10,17,-1.799
2004,10,18,-1.723
2004,10,19,-1.576
2004,10,20,-1.539
2004,10,21,-1.299
2004,10,22,-1.132
2004,10,23,-0.970
2004,10,24,-1.198
2004,10,25,-1.341
2004,10,26,-0.789
2004,10,27,-0.354
2004,10,28,-0.218
2004,10,29,-0.117
2004,10,30,-0.341
2004,10,31,-0.383
2004,11,1,0.100
2004,11,2,0.290
2004,11,3,0.164
2004,11,4,-0.068
2004,11,5,-0.194
2004,11,6,-0.159
2004,11,7,-0.029
2004,11,8,0.077
2004,11,9,-0.084
2004,11,10,-0.074
2004,11,11,-0.050
2004,11,12,0.095
2004,11,13,0.346
2004,11,14,0.688
2004,11,15,0.672
2004,11,16,0.423
2004,11,17,0.564
2004,11,18,0.485
2004,11,19,0.461
2004,11,20,0.585
2004,11,21,0.359
2004,11,22,0.129
2004,11,23,0.275
2004,11,24,0.596
2004,11,25,0.477
2004,11,26,0.097
2004,11,27,-0.074
2004,11,28,-0.088
2004,11,29,-0.259
2004,11,30,-0.380
2004,12,1,0.135
2004,12,2,0.272
2004,12,3,0.025
2004,12,4,-0.161
2004,12,5,-0.039
2004,12,6,0.187
2004,12,7,0.110
2004,12,8,0.122
2004,12,9,0.598
2004,12,10,1.176
2004,12,11,1.347
2004,12,12,1.448
2004,12,13,1.412
2004,12,14,1.282
2004,12,15,1.156
2004,12,16,1.041
2004,12,17,0.776
2004,12,18,0.742
2004,12,19,0.429
2004,12,20,-0.019
2004,12,21,-0.181
2004,12,22,0.036
2004,12,23,-0.159
2004,12,24,-0.497
2004,12,25,-0.634
2004,12,26,-0.557
2004,12,27,-0.742
2004,12,28,-1.055
2004,12,29,-0.925
2004,12,30,-0.736
2004,12,31,-0.628
2005,1,1,-0.852
2005,1,2,-0.971
2005,1,3,-0.842
2005,1,4,-0.760
2005,1,5,-0.986
2005,1,6,-1.244
2005,1,7,-1.447
2005,1,8,-1.531
2005,1,9,-1.157
2005,1,10,-0.866
2005,1,11,-0.615
2005,1,12,-0.350
2005,1,13,-0.116
2005,1,14,-0.017
2005,1,15,0.118
2005,1,16,0.228
2005,1,17,0.242
2005,1,18,0.355
2005,1,19,0.506
2005,1,20,0.559
2005,1,21,0.819
2005,1,22,1.180
2005,1,23,1.380
2005,1,24,1.295
2005,1,25,1.098
2005,1,26,0.915
2005,1,27,0.754
2005,1,28,0.460
2005,1,29,0.247
2005,1,30,0.173
2005,1,31,0.154
2005,2,1,0.160
2005,2,2,0.135
2005,2,3,0.210
2005,2,4,0.096
2005,2,5,0.046
2005,2,6,-0.032
2005,2,7,-0.131
2005,2,8,-0.010
2005,2,9,0.084
2005,2,10,0.225
2005,2,11,0.411
2005,2,12,0.491
2005,2,13,0.648
2005,2,14,0.665
2005,2,15,0.665
2005,2,16,0.388
2005,2,17,0.364
2005,2,18,0.361
2005,2,19,0.296
2005,2,20,0.026
2005,2,21,0.051
2005,2,22,0.199
2005,2,23,0.358
2005,2,24,0.234
2005,2,25,0.227
2005,2,26,0.512
2005,2,27,0.744
2005,2,28,0.901
2005,3,1,0.863
2005,3,2,1.057
2005,3,3,1.311
2005,3,4,1.182
2005,3,5,1.035
2005,3,6,0.827
2005,3,7,0.861
2005,3,8,0.975
2005,3,9,1.086
2005,3,10,0.939
2005,3,11,0.429
2005,3,12,-0.200
2005,3,13,-0.441
2005,3,14,-0.536
2005,3,15,-0.450
2005,3,16,-0.178
2005,3,17,0.059
2005,3,18,0.161
2005,3,19,0.092
2005,3,20,0.133
2005,3,21,0.504
2005,3,22,0.537
2005,3,23,0.156
2005,3,24,-0.038
2005,3,25,-0.165
2005,3,26,0.090
2005,3,27,0.337
2005,3,28,0.433
2005,3,29,0.563
2005,3,30,0.700
2005,3,31,0.730
2005,4,1,0.772
2005,4,2,0.767
2005,4,3,1.120
2005,4,4,1.420
2005,4,5,1.506
2005,4,6,1.309
2005,4,7,0.956
2005,4,8,0.688
2005,4,9,0.490
2005,4,10,0.483
2005,4,11,0.474
2005,4,12,0.839
2005,4,13,1.031
2005,4,14,0.674
2005,4,15,0.295
2005,4,16,0.106
2005,4,17,-0.124
2005,4,18,-0.056
2005,4,19,0.145
2005,4,20,0.433
2005,4,21,0.725
2005,4,22,1.184
2005,4,23,1.412
2005,4,24,1.724
2005,4,25,1.841
2005,4,26,1.777
2005,4,27,1.401
2005,4,28,0.714
2005,4,29,0.242
2005,4,30,0.281
2005,5,1,0.470
2005,5,2,0.324
2005,5,3,0.016
2005,5,4,-0.007
2005,5,5,0.306
2005,5,6,0.779
2005,5,7,0.980
2005,5,8,1.334
2005,5,9,1.445
2005,5,10,1.288
2005,5,11,1.261
2005,5,12,1.255
2005,5,13,1.184
2005,5,14,1.116
2005,5,15,0.907
2005,5,16,0.676
2005,5,17,0.371
2005,5,18,0.299
2005,5,19,0.467
2005,5,20,0.594
2005,5,21,0.447
2005,5,22,0.160
2005,5,23,0.154
2005,5,24,0.328
2005,5,25,0.838
2005,5,26,1.277
2005,5,27,1.282
2005,5,28,1.083
2005,5,29,0.954
2005,5,30,0.875
2005,5,31,0.589
2005,6,1,0.376
2005,6,2,0.313
2005,6,3,-0.032
2005,6,4,-0.179
2005,6,5,0.121
2005,6,6,0.439
2005,6,7,0.574
2005,6,8,0.618
2005,6,9,0.525
2005,6,10,0.342
2005,6,11,-0.041
2005,6,12,-0.260
2005,6,13,-0.247
2005,6,14,-0.407
2005,6,15,-0.509
2005,6,16,-0.494
2005,6,17,-0.023
2005,6,18,0.683
2005,6,19,0.539
2005,6,20,0.123
2005,6,21,-0.076
2005,6,22,-0.325
2005,6,23,-0.326
2005,6,24,-0.087
2005,6,25,0.003
2005,6,26,0.052
2005,6,27,0.148
2005,6,28,0.319
2005,6,29,0.373
2005,6,30,0.387
2005,7,1,0.309
2005,7,2,0.406
2005,7,3,0.540
2005,7,4,1.127
2005,7,5,1.223
2005,7,6,0.903
2005,7,7,0.884
2005,7,8,0.860
2005,7,9,0.548
2005,7,10,-0.151
2005,7,11,-0.607
2005,7,12,-0.232
2005,7,13,0.294
2005,7,14,-0.287
2005,7,15,-0.967
2005,7,16,-1.001
2005,7,17,-0.751
2005,7,18,-1.086
2005,7,19,-1.385
2005,7,20,-1.255
2005,7,21,-0.577
2005,7,22,0.158
2005,7,23,0.444
2005,7,24,0.319
2005,7,25,0.312
2005,7,26,0.552
2005,7,27,1.002
2005,7,28,1.298
2005,7,29,1.382
2005,7,30,1.714
2005,7,31,1.554
2005,8,1,1.378
2005,8,2,1.195
2005,8,3,0.925
2005,8,4,0.661
2005,8,5,0.675
2005,8,6,1.127
2005,8,7,1.222
2005,8,8,0.892
2005,8,9,0.884
2005,8,10,1.422
2005,8,11,1.766
2005,8,12,1.469
2005,8,13,1.573
2005,8,14,1.408
2005,8,15,1.349
2005,8,16,1.342
2005,8,17,1.156
2005,8,18,0.694
2005,8,19,0.260
2005,8,20,0.064
2005,8,21,0.075
2005,8,22,-0.113
2005,8,23,-0.512
2005,8,24,-0.718
2005,8,25,-0.744
2005,8,26,-0.749
2005,8,27,-0.634
2005,8,28,-0.632
2005,8,29,-0.919
2005,8,30,-0.733
2005,8,31,-0.697
2005,9,1,-1.017
2005,9,2,-1.399
2005,9,3,-1.313
2005,9,4,-0.820
2005,9,5,-0.595
2005,9,6,-0.750
2005,9,7,-0.490
2005,9,8,0.222
2005,9,9,0.817
2005,9,10,1.271
2005,9,11,2.038
2005,9,12,2.179
2005,9,13,1.880
2005,9,14,1.801
2005,9,15,1.598
2005,9,16,1.642
2005,9,17,1.777
2005,9,18,1.687
2005,9,19,1.471
2005,9,20,1.470
2005,9,21,1.535
2005,9,22,1.433
2005,9,23,1.002
2005,9,24,0.639
2005,9,25,1.089
2005,9,26,1.766
2005,9,27,1.487
2005,9,28,1.314
2005,9,29,1.093
2005,9,30,0.803
2005,10,1,0.443
2005,10,2,-0.285
2005,10,3,-0.039
2005,10,4,0.643
2005,10,5,1.280
2005,10,6,1.421
2005,10,7,1.124
2005,10,8,0.712
2005,10,9,0.758
2005,10,10,1.440
2005,10,11,1.390
2005,10,12,1.239
2005,10,13,0.657
2005,10,14,-0.151
2005,10,15,-0.511
2005,10,16,-0.774
2005,10,17,-0.576
2005,10,18,-0.272
2005,10,19,-0.040
2005,10,20,0.471
2005,10,21,0.929
2005,10,22,1.104
2005,10,23,1.018
2005,10,24,0.947
2005,10,25,1.068
2005,10,26,1.169
2005,10,27,1.033
2005,10,28,0.722
2005,10,29,0.400
2005,10,30,0.061
2005,10,31,-0.359
2005,11,1,-0.697
2005,11,2,-0.988
2005,11,3,-1.145
2005,11,4,-1.228
2005,11,5,-1.293
2005,11,6,-1.341
2005,11,7,-1.071
2005,11,8,-0.640
2005,11,9,-0.383
2005,11,10,-0.430
2005,11,11,-0.631
2005,11,12,-0.818
2005,11,13,-0.970
2005,11,14,-0.937
2005,11,15,-0.574
